version = 6
CPU 0 is empty
CPU 1 is empty
CPU 2 is empty
cpus=4
       ether_ros-3990  [003]  8698.009678: funcgraph_exit:         4.425 us   |    }
       ether_ros-3990  [003]  8698.009679: funcgraph_entry:                   |    kernel_recvmsg() {
       ether_ros-3990  [003]  8698.009680: funcgraph_entry:        0.343 us   |      __skb_recv_datagram();
       ether_ros-3990  [003]  8698.009681: funcgraph_exit:         1.060 us   |    }
       ether_ros-3990  [003]  8698.009681: funcgraph_exit:       + 15.901 us  |  }
       ether_ros-3990  [003]  8698.009696: funcgraph_entry:                   |  ecrt_master_send() {
       ether_ros-3990  [003]  8698.009697: funcgraph_entry:                   |    kernel_sendmsg() {
       ether_ros-3990  [003]  8698.009703: funcgraph_entry:        1.488 us   |      e1000_xmit_frame();
       ether_ros-3990  [003]  8698.009706: funcgraph_exit:         8.219 us   |    }
       ether_ros-3990  [003]  8698.009707: funcgraph_exit:       + 10.321 us  |  }
 irq/33-enp5s0-r-2502  [003]  8698.009806: funcgraph_entry:        0.475 us   |  e1000_intr_msix_rx();
 irq/33-enp5s0-r-2502  [003]  8698.009812: funcgraph_entry:                   |  net_rx_action() {
 irq/33-enp5s0-r-2502  [003]  8698.009814: funcgraph_entry:        1.839 us   |    napi_gro_receive();
 irq/33-enp5s0-r-2502  [003]  8698.009819: funcgraph_exit:         6.737 us   |  }
 irq/33-enp5s0-r-2502  [003]  8698.009820: funcgraph_entry:                   |  net_rx_action() {
 irq/33-enp5s0-r-2502  [003]  8698.009821: funcgraph_entry:                   |    __netif_receive_skb_core() {
 irq/33-enp5s0-r-2502  [003]  8698.009822: funcgraph_entry:        0.908 us   |      packet_rcv();
 irq/33-enp5s0-r-2502  [003]  8698.009824: funcgraph_exit:         2.529 us   |    }
 irq/33-enp5s0-r-2502  [003]  8698.009824: funcgraph_exit:         3.918 us   |  }
       ether_ros-3990  [003]  8698.013655: funcgraph_entry:                   |  ecrt_master_receive() {
       ether_ros-3990  [003]  8698.013657: funcgraph_entry:                   |    kernel_recvmsg() {
       ether_ros-3990  [003]  8698.013657: funcgraph_entry:        1.147 us   |      __skb_recv_datagram();
       ether_ros-3990  [003]  8698.013661: funcgraph_exit:         4.273 us   |    }
       ether_ros-3990  [003]  8698.013662: funcgraph_entry:                   |    kernel_recvmsg() {
       ether_ros-3990  [003]  8698.013663: funcgraph_entry:        0.307 us   |      __skb_recv_datagram();
       ether_ros-3990  [003]  8698.013664: funcgraph_exit:         1.067 us   |    }
       ether_ros-3990  [003]  8698.013664: funcgraph_exit:         8.280 us   |  }
       ether_ros-3990  [003]  8698.013679: funcgraph_entry:                   |  ecrt_master_send() {
       ether_ros-3990  [003]  8698.013680: funcgraph_entry:                   |    kernel_sendmsg() {
       ether_ros-3990  [003]  8698.013687: funcgraph_entry:        1.489 us   |      e1000_xmit_frame();
       ether_ros-3990  [003]  8698.013690: funcgraph_exit:         9.358 us   |    }
       ether_ros-3990  [003]  8698.013690: funcgraph_exit:       + 11.386 us  |  }
 irq/33-enp5s0-r-2502  [003]  8698.013786: funcgraph_entry:        0.526 us   |  e1000_intr_msix_rx();
 irq/33-enp5s0-r-2502  [003]  8698.013789: funcgraph_entry:                   |  net_rx_action() {
 irq/33-enp5s0-r-2502  [003]  8698.013791: funcgraph_entry:        1.947 us   |    napi_gro_receive();
 irq/33-enp5s0-r-2502  [003]  8698.013796: funcgraph_exit:         6.893 us   |  }
 irq/33-enp5s0-r-2502  [003]  8698.013797: funcgraph_entry:                   |  net_rx_action() {
 irq/33-enp5s0-r-2502  [003]  8698.013798: funcgraph_entry:                   |    __netif_receive_skb_core() {
 irq/33-enp5s0-r-2502  [003]  8698.013799: funcgraph_entry:        0.968 us   |      packet_rcv();
 irq/33-enp5s0-r-2502  [003]  8698.013801: funcgraph_exit:         2.476 us   |    }
 irq/33-enp5s0-r-2502  [003]  8698.013801: funcgraph_exit:         3.901 us   |  }
       ether_ros-3990  [003]  8698.017654: funcgraph_entry:                   |  ecrt_master_receive() {
       ether_ros-3990  [003]  8698.017656: funcgraph_entry:                   |    kernel_recvmsg() {
       ether_ros-3990  [003]  8698.017657: funcgraph_entry:        1.140 us   |      __skb_recv_datagram();
       ether_ros-3990  [003]  8698.017660: funcgraph_exit:         4.152 us   |    }
       ether_ros-3990  [003]  8698.017661: funcgraph_entry:                   |    kernel_recvmsg() {
       ether_ros-3990  [003]  8698.017662: funcgraph_entry:        0.307 us   |      __skb_recv_datagram();
       ether_ros-3990  [003]  8698.017663: funcgraph_exit:         1.060 us   |    }
       ether_ros-3990  [003]  8698.017663: funcgraph_exit:         7.888 us   |  }
       ether_ros-3990  [003]  8698.017678: funcgraph_entry:                   |  ecrt_master_send() {
       ether_ros-3990  [003]  8698.017679: funcgraph_entry:                   |    kernel_sendmsg() {
       ether_ros-3990  [003]  8698.017685: funcgraph_entry:        1.509 us   |      e1000_xmit_frame();
       ether_ros-3990  [003]  8698.017688: funcgraph_exit:         8.249 us   |    }
       ether_ros-3990  [003]  8698.017688: funcgraph_exit:       + 10.417 us  |  }
 irq/33-enp5s0-r-2502  [003]  8698.017741: funcgraph_entry:        0.476 us   |  e1000_intr_msix_rx();
 irq/33-enp5s0-r-2502  [003]  8698.017744: funcgraph_entry:                   |  net_rx_action() {
 irq/33-enp5s0-r-2502  [003]  8698.017745: funcgraph_entry:        1.666 us   |    napi_gro_receive();
 irq/33-enp5s0-r-2502  [003]  8698.017750: funcgraph_exit:         6.307 us   |  }
 irq/33-enp5s0-r-2502  [003]  8698.017751: funcgraph_entry:                   |  net_rx_action() {
 irq/33-enp5s0-r-2502  [003]  8698.017752: funcgraph_entry:                   |    __netif_receive_skb_core() {
 irq/33-enp5s0-r-2502  [003]  8698.017753: funcgraph_entry:        0.874 us   |      packet_rcv();
 irq/33-enp5s0-r-2502  [003]  8698.017755: funcgraph_exit:         2.238 us   |    }
 irq/33-enp5s0-r-2502  [003]  8698.017755: funcgraph_exit:         3.615 us   |  }
       ether_ros-3990  [003]  8698.021654: funcgraph_entry:                   |  ecrt_master_receive() {
       ether_ros-3990  [003]  8698.021656: funcgraph_entry:                   |    kernel_recvmsg() {
       ether_ros-3990  [003]  8698.021657: funcgraph_entry:        1.147 us   |      __skb_recv_datagram();
       ether_ros-3990  [003]  8698.021661: funcgraph_exit:         4.191 us   |    }
       ether_ros-3990  [003]  8698.021662: funcgraph_entry:                   |    kernel_recvmsg() {
       ether_ros-3990  [003]  8698.021663: funcgraph_entry:        0.293 us   |      __skb_recv_datagram();
       ether_ros-3990  [003]  8698.021664: funcgraph_exit:         1.052 us   |    }
       ether_ros-3990  [003]  8698.021664: funcgraph_exit:         8.273 us   |  }
       ether_ros-3990  [003]  8698.021686: funcgraph_entry:                   |  ecrt_master_send() {
       ether_ros-3990  [003]  8698.021688: funcgraph_entry:                   |    kernel_sendmsg() {
       ether_ros-3990  [003]  8698.021693: funcgraph_entry:        1.466 us   |      e1000_xmit_frame();
       ether_ros-3990  [003]  8698.021696: funcgraph_exit:         8.234 us   |    }
       ether_ros-3990  [003]  8698.021697: funcgraph_exit:       + 10.195 us  |  }
 irq/33-enp5s0-r-2502  [003]  8698.021783: funcgraph_entry:        0.439 us   |  e1000_intr_msix_rx();
 irq/33-enp5s0-r-2502  [003]  8698.021789: funcgraph_entry:                   |  net_rx_action() {
 irq/33-enp5s0-r-2502  [003]  8698.021790: funcgraph_entry:        1.736 us   |    napi_gro_receive();
 irq/33-enp5s0-r-2502  [003]  8698.021795: funcgraph_exit:         6.415 us   |  }
 irq/33-enp5s0-r-2502  [003]  8698.021796: funcgraph_entry:                   |  net_rx_action() {
 irq/33-enp5s0-r-2502  [003]  8698.021797: funcgraph_entry:                   |    __netif_receive_skb_core() {
 irq/33-enp5s0-r-2502  [003]  8698.021798: funcgraph_entry:        0.892 us   |      packet_rcv();
 irq/33-enp5s0-r-2502  [003]  8698.021800: funcgraph_exit:         2.295 us   |    }
 irq/33-enp5s0-r-2502  [003]  8698.021800: funcgraph_exit:         3.661 us   |  }
       ether_ros-3990  [003]  8698.025655: funcgraph_entry:                   |  ecrt_master_receive() {
       ether_ros-3990  [003]  8698.025657: funcgraph_entry:                   |    kernel_recvmsg() {
       ether_ros-3990  [003]  8698.025658: funcgraph_entry:        1.146 us   |      __skb_recv_datagram();
       ether_ros-3990  [003]  8698.025661: funcgraph_exit:         4.102 us   |    }
       ether_ros-3990  [003]  8698.025662: funcgraph_entry:                   |    kernel_recvmsg() {
       ether_ros-3990  [003]  8698.025663: funcgraph_entry:        0.293 us   |      __skb_recv_datagram();
       ether_ros-3990  [003]  8698.025664: funcgraph_exit:         1.037 us   |    }
       ether_ros-3990  [003]  8698.025664: funcgraph_exit:         7.880 us   |  }
       ether_ros-3990  [003]  8698.025678: funcgraph_entry:                   |  ecrt_master_send() {
       ether_ros-3990  [003]  8698.025680: funcgraph_entry:                   |    kernel_sendmsg() {
       ether_ros-3990  [003]  8698.025685: funcgraph_entry:        1.537 us   |      e1000_xmit_frame();
       ether_ros-3990  [003]  8698.025689: funcgraph_exit:         8.437 us   |    }
       ether_ros-3990  [003]  8698.025689: funcgraph_exit:       + 10.549 us  |  }
 irq/33-enp5s0-r-2502  [003]  8698.025784: funcgraph_entry:        0.511 us   |  e1000_intr_msix_rx();
 irq/33-enp5s0-r-2502  [003]  8698.025787: funcgraph_entry:                   |  net_rx_action() {
 irq/33-enp5s0-r-2502  [003]  8698.025789: funcgraph_entry:        1.870 us   |    napi_gro_receive();
 irq/33-enp5s0-r-2502  [003]  8698.025794: funcgraph_exit:         7.001 us   |  }
 irq/33-enp5s0-r-2502  [003]  8698.025796: funcgraph_entry:                   |  net_rx_action() {
 irq/33-enp5s0-r-2502  [003]  8698.025796: funcgraph_entry:                   |    __netif_receive_skb_core() {
 irq/33-enp5s0-r-2502  [003]  8698.025798: funcgraph_entry:        0.880 us   |      packet_rcv();
 irq/33-enp5s0-r-2502  [003]  8698.025799: funcgraph_exit:         2.393 us   |    }
 irq/33-enp5s0-r-2502  [003]  8698.025800: funcgraph_exit:         3.779 us   |  }
       ether_ros-3990  [003]  8698.029652: funcgraph_entry:                   |  ecrt_master_receive() {
       ether_ros-3990  [003]  8698.029654: funcgraph_entry:                   |    kernel_recvmsg() {
       ether_ros-3990  [003]  8698.029654: funcgraph_entry:        1.148 us   |      __skb_recv_datagram();
       ether_ros-3990  [003]  8698.029658: funcgraph_exit:         4.239 us   |    }
       ether_ros-3990  [003]  8698.029660: funcgraph_entry:                   |    kernel_recvmsg() {
       ether_ros-3990  [003]  8698.029660: funcgraph_entry:        0.288 us   |      __skb_recv_datagram();
       ether_ros-3990  [003]  8698.029661: funcgraph_exit:         1.052 us   |    }
       ether_ros-3990  [003]  8698.029661: funcgraph_exit:         8.261 us   |  }
       ether_ros-3990  [003]  8698.029676: funcgraph_entry:                   |  ecrt_master_send() {
       ether_ros-3990  [003]  8698.029677: funcgraph_entry:                   |    kernel_sendmsg() {
       ether_ros-3990  [003]  8698.029683: funcgraph_entry:        1.473 us   |      e1000_xmit_frame();
       ether_ros-3990  [003]  8698.029686: funcgraph_exit:         8.236 us   |    }
       ether_ros-3990  [003]  8698.029686: funcgraph_exit:       + 10.303 us  |  }
 irq/33-enp5s0-r-2502  [003]  8698.029782: funcgraph_entry:        0.538 us   |  e1000_intr_msix_rx();
 irq/33-enp5s0-r-2502  [003]  8698.029784: funcgraph_entry:                   |  net_rx_action() {
 irq/33-enp5s0-r-2502  [003]  8698.029786: funcgraph_entry:        1.936 us   |    napi_gro_receive();
 irq/33-enp5s0-r-2502  [003]  8698.029791: funcgraph_exit:         6.823 us   |  }
 irq/33-enp5s0-r-2502  [003]  8698.029793: funcgraph_entry:                   |  net_rx_action() {
 irq/33-enp5s0-r-2502  [003]  8698.029794: funcgraph_entry:                   |    __netif_receive_skb_core() {
 irq/33-enp5s0-r-2502  [003]  8698.029795: funcgraph_entry:        0.970 us   |      packet_rcv();
 irq/33-enp5s0-r-2502  [003]  8698.029796: funcgraph_exit:         2.543 us   |    }
 irq/33-enp5s0-r-2502  [003]  8698.029797: funcgraph_exit:         4.027 us   |  }
       ether_ros-3990  [003]  8698.033601: funcgraph_entry:                   |  ecrt_master_receive() {
       ether_ros-3990  [003]  8698.033603: funcgraph_entry:                   |    kernel_recvmsg() {
       ether_ros-3990  [003]  8698.033604: funcgraph_entry:        1.140 us   |      __skb_recv_datagram();
       ether_ros-3990  [003]  8698.033608: funcgraph_exit:         4.204 us   |    }
       ether_ros-3990  [003]  8698.033609: funcgraph_entry:                   |    kernel_recvmsg() {
       ether_ros-3990  [003]  8698.033609: funcgraph_entry:        0.336 us   |      __skb_recv_datagram();
       ether_ros-3990  [003]  8698.033610: funcgraph_exit:         1.065 us   |    }
       ether_ros-3990  [003]  8698.033611: funcgraph_exit:         7.943 us   |  }
       ether_ros-3990  [003]  8698.033625: funcgraph_entry:                   |  ecrt_master_send() {
       ether_ros-3990  [003]  8698.033626: funcgraph_entry:                   |    kernel_sendmsg() {
       ether_ros-3990  [003]  8698.033632: funcgraph_entry:        1.572 us   |      e1000_xmit_frame();
       ether_ros-3990  [003]  8698.033635: funcgraph_exit:         8.793 us   |    }
       ether_ros-3990  [003]  8698.033636: funcgraph_exit:       + 10.897 us  |  }
 irq/33-enp5s0-r-2502  [003]  8698.033689: funcgraph_entry:        0.486 us   |  e1000_intr_msix_rx();
 irq/33-enp5s0-r-2502  [003]  8698.033697: funcgraph_entry:                   |  net_rx_action() {
 irq/33-enp5s0-r-2502  [003]  8698.033699: funcgraph_entry:        1.779 us   |    napi_gro_receive();
 irq/33-enp5s0-r-2502  [003]  8698.033704: funcgraph_exit:         6.487 us   |  }
 irq/33-enp5s0-r-2502  [003]  8698.033705: funcgraph_entry:                   |  net_rx_action() {
 irq/33-enp5s0-r-2502  [003]  8698.033706: funcgraph_entry:                   |    __netif_receive_skb_core() {
 irq/33-enp5s0-r-2502  [003]  8698.033707: funcgraph_entry:        0.907 us   |      packet_rcv();
 irq/33-enp5s0-r-2502  [003]  8698.033709: funcgraph_exit:         2.353 us   |    }
 irq/33-enp5s0-r-2502  [003]  8698.033709: funcgraph_exit:         3.778 us   |  }
       ether_ros-3990  [003]  8698.037656: funcgraph_entry:                   |  ecrt_master_receive() {
       ether_ros-3990  [003]  8698.037658: funcgraph_entry:                   |    kernel_recvmsg() {
       ether_ros-3990  [003]  8698.037659: funcgraph_entry:        1.144 us   |      __skb_recv_datagram();
       ether_ros-3990  [003]  8698.037663: funcgraph_exit:         4.307 us   |    }
       ether_ros-3990  [003]  8698.037664: funcgraph_entry:                   |    kernel_recvmsg() {
       ether_ros-3990  [003]  8698.037664: funcgraph_entry:        0.306 us   |      __skb_recv_datagram();
       ether_ros-3990  [003]  8698.037665: funcgraph_exit:         1.049 us   |    }
       ether_ros-3990  [003]  8698.037665: funcgraph_exit:         8.166 us   |  }
       ether_ros-3990  [003]  8698.037680: funcgraph_entry:                   |  ecrt_master_send() {
       ether_ros-3990  [003]  8698.037681: funcgraph_entry:                   |    kernel_sendmsg() {
       ether_ros-3990  [003]  8698.037687: funcgraph_entry:        1.521 us   |      e1000_xmit_frame();
       ether_ros-3990  [003]  8698.037690: funcgraph_exit:         8.301 us   |    }
       ether_ros-3990  [003]  8698.037691: funcgraph_exit:       + 10.297 us  |  }
 irq/33-enp5s0-r-2502  [003]  8698.037786: funcgraph_entry:        0.511 us   |  e1000_intr_msix_rx();
 irq/33-enp5s0-r-2502  [003]  8698.037788: funcgraph_entry:                   |  net_rx_action() {
 irq/33-enp5s0-r-2502  [003]  8698.037790: funcgraph_entry:        1.854 us   |    napi_gro_receive();
 irq/33-enp5s0-r-2502  [003]  8698.037795: funcgraph_exit:         6.713 us   |  }
 irq/33-enp5s0-r-2502  [003]  8698.037797: funcgraph_entry:                   |  net_rx_action() {
 irq/33-enp5s0-r-2502  [003]  8698.037798: funcgraph_entry:                   |    __netif_receive_skb_core() {
 irq/33-enp5s0-r-2502  [003]  8698.037799: funcgraph_entry:        0.955 us   |      packet_rcv();
 irq/33-enp5s0-r-2502  [003]  8698.037800: funcgraph_exit:         2.496 us   |    }
 irq/33-enp5s0-r-2502  [003]  8698.037801: funcgraph_exit:         3.999 us   |  }
       ether_ros-3990  [003]  8698.041656: funcgraph_entry:                   |  ecrt_master_receive() {
       ether_ros-3990  [003]  8698.041658: funcgraph_entry:                   |    kernel_recvmsg() {
       ether_ros-3990  [003]  8698.041659: funcgraph_entry:        1.127 us   |      __skb_recv_datagram();
